probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg09969640,NAALADL2,3,175766349,-0.06513417799908461,1.907377343652107e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg11138203,NA,8,36310470,-0.027089742829297048,1.9074477802112467e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg00903437,DNAH9,17,11501275,-0.021354445359885857,1.9080587335402378e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg04832932,PAX6,11,31812386,0.013592212069304133,1.9081867018417876e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg07517916,PAK3,23,110943135,-0.04724307848940352,1.908689285358384e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg12179787,NEK5,13,52667227,-0.036534588558815695,1.908960324990668e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg25042284,NA,7,18318207,-0.013671674207542873,1.909075923518113e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg14137162,CD180,5,67197854,-0.011408792546970178,1.9090894899185967e-4,0.025361160659371794,A1_asthma_vs_nonasthmatic
cg14445274,PAX2,10,100817910,-0.013828186047442641,1.9099112142900645e-4,0.025367023599815988,A1_asthma_vs_nonasthmatic
cg22489491,PDZRN4,12,41570092,-0.026010223958002506,1.9101179255964535e-4,0.025367023599815988,A1_asthma_vs_nonasthmatic
cg05285223,MITF,3,69916336,-0.06974046090712639,1.9106237658092102e-4,0.025369842478051022,A1_asthma_vs_nonasthmatic
cg26504926,NA,16,73971740,-0.01148435497330793,1.911450802542543e-4,0.025376924779823992,A1_asthma_vs_nonasthmatic
cg13922017,C10orf128,10,49186934,-0.017156523653408747,1.912233836424029e-4,0.025383420802050652,A1_asthma_vs_nonasthmatic
cg18814052,CEP120,5,123400401,-0.01639619509661443,1.912968633002436e-4,0.025386247723969607,A1_asthma_vs_nonasthmatic
cg00444898,MECOM,3,169382213,-0.022453876655887134,1.9131287014964154e-4,0.025386247723969607,A1_asthma_vs_nonasthmatic
cg01738961,NA,6,138362113,-0.033567347364603865,1.9133281115615546e-4,0.025386247723969607,A1_asthma_vs_nonasthmatic
cg17760691,PDILT,16,20385775,0.024109229374160955,1.9146401424521451e-4,0.025399756038997637,A1_asthma_vs_nonasthmatic
cg03000258,NA,1,170856612,-0.03110689889239584,1.9155157510174204e-4,0.02540747148539073,A1_asthma_vs_nonasthmatic
cg12808784,ARHGAP15,2,143282690,-0.012021370511997488,1.916521365618296e-4,0.025416908703833358,A1_asthma_vs_nonasthmatic
cg03500783,PDS5A,4,39913707,-0.010391871606428155,1.9185960139529119e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg09128064,PRCAT47,16,80869793,0.035057771795638334,1.9189030693549138e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg10334217,NKAIN2,6,124203808,-0.025176646309139038,1.9189422267727e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg25825764,SIK3,11,117045759,-0.011433699274904213,1.9189791087206523e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg26712096,DFNA5,7,24759236,-0.018927717141907777,1.9193981691195374e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg06684288,NA,5,157729126,-0.05706664801769985,1.9194497987299152e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg07146395,ALDH1L2,12,105085477,-0.023271461130165812,1.919569592255625e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg07109965,ATXN1,6,16400912,-0.0605268881103714,1.9195835211505938e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg10748419,CARD14,17,80173363,-0.0343912315265896,1.9197776358534493e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg06046216,NA,1,247516899,-0.014021184489352129,1.9200977704583e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg18546059,SNTB2,16,69199406,-0.027280871092845937,1.920225001952279e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg05251646,NA,5,19039995,-0.0552623351595795,1.920792840336197e-4,0.02541896182491539,A1_asthma_vs_nonasthmatic
cg00343308,SBF2,11,10147624,-0.04669304887432085,1.9213287860519746e-4,0.025422142292518542,A1_asthma_vs_nonasthmatic
cg24091614,PPFIA2,12,81744034,-0.04321056958598575,1.9217405963931736e-4,0.025423698405608597,A1_asthma_vs_nonasthmatic
cg26621805,PKHD1L1,8,109361231,-0.04673580456232014,1.9224587554250868e-4,0.02542930626692331,A1_asthma_vs_nonasthmatic
cg20753702,EBF1,5,159093125,-0.0626650958922472,1.922937934409764e-4,0.025431751789042948,A1_asthma_vs_nonasthmatic
cg23826993,NA,8,58168222,-0.05015512317269876,1.9239582351988707e-4,0.025433275819922496,A1_asthma_vs_nonasthmatic
cg07007148,NA,14,32930709,-0.055416087399153026,1.9241335554589424e-4,0.025433275819922496,A1_asthma_vs_nonasthmatic
cg02886541,SIP1,14,39113206,-0.023535936497843298,1.9243883374659996e-4,0.025433275819922496,A1_asthma_vs_nonasthmatic
cg17395277,ADGRV1,5,90614675,-0.03609885141033491,1.924539981831779e-4,0.025433275819922496,A1_asthma_vs_nonasthmatic
ch.13.53330881F,NA,13,53858745,0.02188837528992685,1.9247708595885164e-4,0.025433275819922496,A1_asthma_vs_nonasthmatic
cg08720478,KCNQ5,6,73181076,0.02388741768034248,1.9251737925398256e-4,0.025434074043278937,A1_asthma_vs_nonasthmatic
cg23316211,MSRA,8,10058683,-0.028408629986584923,1.9264994412559599e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg04000631,NA,5,151705501,-0.011157059085949751,1.92698530904921e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg08552988,NA,3,155241732,-0.010844133254335577,1.927707677849242e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg09418618,GDAP1,8,74354029,-0.05113156926946595,1.9277442715512266e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg00705046,ITPR2,12,26736299,-0.013595838204857326,1.9289093120288035e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg05533493,TSHZ2,20,53061312,-0.03679027907395273,1.9290983205805313e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg17111042,DLC1,8,13195232,-0.06447916494510099,1.929371025062844e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg16995412,SYCP2,20,59868934,-0.022389760996484914,1.9293730816319913e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg02747612,ZNF91,19,23395877,-0.04186032007391081,1.9294358863470527e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg21520933,KLF14,7,130734579,0.03989738672884968,1.929999748749905e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg18718461,ACAD11,3,132626545,-0.0189126721018654,1.930235885076079e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg13518677,FAM149A,4,186164106,-0.010859831785705956,1.9302697573211618e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg13029151,RBMS3,3,29644215,-0.025389920113317015,1.9303911703607654e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg18312988,NUP214,9,131194572,-0.02752566246999683,1.9305392012857007e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg14809220,ACSS3,12,81174890,-0.04097905945434538,1.9313552576927205e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg03123044,NA,11,12530279,-0.0593255617372079,1.9314050467936626e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg14523822,UBR3,2,169928471,-0.059569247386591945,1.9323028930520576e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg07635881,BIRC6,2,32601096,-0.03902248839230022,1.9323332236601855e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg09050030,PBLD,10,68306953,-0.05846299063347867,1.9323816605330718e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg24682568,CEP192,18,13120014,-0.04529197509689202,1.933211767179871e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg22162082,PALLD,4,168917343,-0.01267965348733538,1.9337524514709427e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg08057138,NA,1,75996983,-0.05202849808969343,1.9337586964086688e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg26790818,NA,3,188068668,-0.05961238811572216,1.9337904928349054e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg26719867,TTC39C,18,24103499,-0.023333551572524796,1.9342893928158664e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg01476959,CACNA2D1,7,82006149,-0.0550028956390259,1.934296822445339e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg22836409,NA,1,189524783,-0.05917536512466952,1.934412333764891e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg20510512,DDHD1,14,53093753,-0.027006191191879327,1.934473021063261e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg22110477,NA,20,54351316,-0.04317222297966221,1.9357500467149063e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg15199289,DOCK4,7,112023937,-0.010754353638654391,1.9361875934969115e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg04156246,NA,6,67184923,-0.0381283564190124,1.9366525123676252e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg18082082,DEFB113,6,49970101,-0.0633046712087311,1.936680331667835e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg16933762,ROBO2,3,77097958,-0.016733228742246354,1.936716366041039e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg03288148,NA,2,11366266,-0.06024362789547525,1.9367270603304384e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg01648504,CCDC178,18,33412268,-0.06323380499100495,1.9367288706639173e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg05201332,ACTN1,14,68890174,0.014268075738977468,1.9368006947753652e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg09303484,NA,7,152700764,-0.025319773130961384,1.9370656202966543e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg01964915,NA,3,87351165,-0.0498629280677465,1.937259161500822e-4,0.02544590939244959,A1_asthma_vs_nonasthmatic
cg21798758,USP6NL,10,11588385,-0.030165757484554905,1.938430124528169e-4,0.025453552180083064,A1_asthma_vs_nonasthmatic
cg02843359,FREM1,9,14850324,-0.06423067769129234,1.9392165822035537e-4,0.02546001045190467,A1_asthma_vs_nonasthmatic
ch.2.246819F,NA,2,9048841,0.02321469323129795,1.941055338079902e-4,0.025480280305520638,A1_asthma_vs_nonasthmatic
cg14817541,EYA4,6,133242730,0.04084081700071194,1.9432927106075552e-4,0.02549910069058899,A1_asthma_vs_nonasthmatic
cg05964940,EDIL3,5,84306783,-0.022075762926327243,1.94366935734581e-4,0.02549910069058899,A1_asthma_vs_nonasthmatic
cg01252517,ADK,10,74439013,-0.0674829159169104,1.9445185334124432e-4,0.02550347450040532,A1_asthma_vs_nonasthmatic
cg21494337,CENPO,2,24792728,0.01040091976825921,1.9447346851392803e-4,0.02550347450040532,A1_asthma_vs_nonasthmatic
cg22228737,FAM190A,4,91127105,-0.01900542040299049,1.9448881326163806e-4,0.02550347450040532,A1_asthma_vs_nonasthmatic
cg16726519,FAM227B,15,49530166,-0.07092155755839001,1.9480349024501967e-4,0.02553456733153584,A1_asthma_vs_nonasthmatic
cg14250450,NA,10,122819028,0.050833209556748624,1.9480813001157272e-4,0.02553456733153584,A1_asthma_vs_nonasthmatic
cg22554699,GTDC1,2,144079184,-0.03231231915873532,1.9481457245578996e-4,0.02553456733153584,A1_asthma_vs_nonasthmatic
cg21608022,NA,8,17946049,-0.025704688228176644,1.948574004711533e-4,0.02553630760266122,A1_asthma_vs_nonasthmatic
cg27039008,NPFFR2,4,72145535,-0.06438192059039212,1.94941380686327e-4,0.025541143417725634,A1_asthma_vs_nonasthmatic
cg09063254,ANK2,4,112883365,-0.012725983266223177,1.949534132690988e-4,0.025541143417725634,A1_asthma_vs_nonasthmatic
cg19985041,NA,4,154631004,-0.010151170807055626,1.9499845507618232e-4,0.025543171888887842,A1_asthma_vs_nonasthmatic
cg26404235,KIAA1147,7,141656956,-0.03209024373949925,1.9505960013308372e-4,0.02554730881694522,A1_asthma_vs_nonasthmatic
cg25378624,NA,16,77762956,-0.021714557443013507,1.9510061206115656e-4,0.02554880801846834,A1_asthma_vs_nonasthmatic
cg16572765,ARL2BP,16,57247314,-0.04636475742793491,1.951490507860673e-4,0.025551279171951765,A1_asthma_vs_nonasthmatic
cg06304841,SPATA22,17,3473139,-0.06512182982472631,1.9526192463919937e-4,0.025558313041625782,A1_asthma_vs_nonasthmatic
cg10071357,NA,5,180877360,-0.018436774880896557,1.9535237830742625e-4,0.02555842597274344,A1_asthma_vs_nonasthmatic
cg24988349,ERC1,12,1013570,-0.05919649791133047,1.953610847044799e-4,0.02555842597274344,A1_asthma_vs_nonasthmatic
cg01812328,ACADL,2,211091510,-0.05311965632545775,1.9536338901895295e-4,0.02555842597274344,A1_asthma_vs_nonasthmatic
cg11606295,CCSER1,4,90858699,-0.044274179247443694,1.9538721345447544e-4,0.02555842597274344,A1_asthma_vs_nonasthmatic
cg01202671,LARS,5,146130924,-0.07179699427574779,1.9563393530905117e-4,0.0255792855773953,A1_asthma_vs_nonasthmatic
cg14760010,LYPD6,2,149425907,-0.02106650548510304,1.956589554460129e-4,0.0255792855773953,A1_asthma_vs_nonasthmatic
cg14533120,CDC42BPB,14,102981327,-0.01676781833434095,1.9579311550752687e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg16251484,NA,3,78046579,-0.01677691005492543,1.958294392515479e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg20415435,NPHP3-AS1,3,132768276,-0.05674250713171415,1.95835938029503e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg00296903,NA,9,90620271,-0.02752161643096269,1.958427588057545e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg22958308,CDC42BPA,1,227135323,-0.016074951998122956,1.9585897632593327e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg00124711,RPRD1A,18,36029183,-0.049184045214242564,1.958824810231818e-4,0.025585283818189933,A1_asthma_vs_nonasthmatic
cg25594356,LOC102724804,8,96379332,-0.023569258759433245,1.960526221812922e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg24492508,PLEKHA5,12,19233463,-0.01866292064748858,1.9606468858144653e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg11909989,EFR3A,8,132011276,-0.025589283086438736,1.960980531649574e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg27035277,TRIM55,8,66126037,-0.021837164823405454,1.9619453871702096e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg18210274,RNGTT,6,88841244,-0.027913197156519798,1.9621573757867887e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg09010905,PTH,11,13495937,-0.04008955819484812,1.9621619221049625e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg24715060,NA,11,78580411,-0.016354314268367125,1.9624459592681008e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg04350627,SEMA3E,7,83364340,-0.045862009204986544,1.9628770889190724e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg11322076,PFKP,10,3112427,-0.04994182637286793,1.9631292708436473e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg15720191,PUM2,2,20273606,-0.016319173963855075,1.963168978350516e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg05921185,SLF1,5,93964580,-0.07118163761113898,1.963234226942651e-4,0.02560031362126069,A1_asthma_vs_nonasthmatic
cg27484512,FBXL13,7,102944583,-0.04942583808867771,1.964071612709152e-4,0.02560501312823955,A1_asthma_vs_nonasthmatic
cg11033697,NA,4,177305431,-0.04493885048424158,1.964763754014899e-4,0.02560501312823955,A1_asthma_vs_nonasthmatic
cg26872089,TGM6,20,2400590,0.014302112046107408,1.964970699333374e-4,0.02560501312823955,A1_asthma_vs_nonasthmatic
cg17279445,NA,4,187507483,-0.015567870335513313,1.9650013330048627e-4,0.02560501312823955,A1_asthma_vs_nonasthmatic
cg00415729,CMAHP,6,25122524,-0.03007988543810115,1.965076133209027e-4,0.02560501312823955,A1_asthma_vs_nonasthmatic
cg19376799,CFAP36,2,55530930,-0.0198994321558184,1.9665195163896668e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg22990543,NA,8,74211518,-0.02494278119207573,1.9673464740875855e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg12120845,TOX,8,59072316,-0.02820371700812708,1.9676887368230892e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg13636907,MITF,3,69941330,-0.026041371383367706,1.9677936434164264e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg01659613,EXO5,1,40516105,-0.014483459851124963,1.9678380027623167e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg26961824,SGOL2,2,200583896,-0.05377990107928193,1.9679306855554407e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg26547461,KBTBD3,11,106059131,-0.0660050887312489,1.968371320207469e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg02598696,DIAPH1,5,141579250,-0.02291449577729692,1.9686098600818445e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg25496668,CALCR,7,93515402,-0.059625952874118406,1.9688065674691182e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg13121357,NA,10,37592166,-0.011033163092591313,1.9691990509917003e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg01287750,GNG2,14,51871180,-0.031567513442006756,1.9697496797792754e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg14030578,NA,6,81736908,-0.035837281552451264,1.9707793999717259e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg17070125,PRCAT47,16,80846582,-0.015027959549339921,1.9708776345462204e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg16209639,ERBB4,2,212249954,-0.0644555042769156,1.9709693750884864e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg07542463,PGS1,17,78383681,-0.04781793513767092,1.971285484725615e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg05867154,PRKG1,10,51075242,0.021511766514775682,1.9715935843283804e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg26201727,ITIH5,10,7637525,-0.03474553683953326,1.9716930518520897e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg22471496,LINC00152,2,87802738,-0.022332804228401237,1.9717254548423432e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg22974681,NA,6,108122901,-0.05586003236408349,1.9719086871746838e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg08749605,NA,4,116838626,-0.049933504212972275,1.9721953006707934e-4,0.02560896338790785,A1_asthma_vs_nonasthmatic
cg15564819,MCC,5,113235918,-0.01377143139258309,1.972826610430609e-4,0.02561331221539711,A1_asthma_vs_nonasthmatic
cg15041836,ZNF28,19,52806949,-0.0129050724995289,1.9731602421385155e-4,0.025613795547010404,A1_asthma_vs_nonasthmatic
cg12856405,PACRGL,4,20699280,-0.03669481749505326,1.9747015922293696e-4,0.02562706593293995,A1_asthma_vs_nonasthmatic
cg17326855,GDAP2,1,117893031,-0.01853999471669377,1.975026575665906e-4,0.02562706593293995,A1_asthma_vs_nonasthmatic
cg14197124,TTC3,21,38525271,-0.03267184179903379,1.9752626922723798e-4,0.02562706593293995,A1_asthma_vs_nonasthmatic
cg23820716,PLA2G12A,4,109730698,0.011719893387849841,1.975368756645972e-4,0.02562706593293995,A1_asthma_vs_nonasthmatic
cg11356240,NA,6,101287315,-0.02117323600328004,1.9765482292148504e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg08729056,NA,7,116434709,-0.05184776596338097,1.9766463116686005e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg16232809,STS,23,7218766,-0.012717057844107642,1.9769522543099634e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg20843984,ZNF786,7,148788908,0.013890668647124332,1.9770578833951731e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg04963092,NA,11,128401007,-0.022162827917383474,1.9775574636875356e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg25220716,MCF2,23,139709042,-0.042529341019279035,1.9775856760600958e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg17578462,NA,5,6826262,-0.0142202856386696,1.9778051942825312e-4,0.02562789495051189,A1_asthma_vs_nonasthmatic
cg08413651,NA,17,28646889,0.017292393019372996,1.9786952240421376e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg13913085,TOM1L1,17,54919274,-0.04901095544291619,1.9788679624365674e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg02572713,NA,8,79327121,-0.015660393535213608,1.979171639071111e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg00156336,FAM176A,2,75561297,0.010462668755602356,1.9799370078557786e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg12983907,NA,5,69035296,-0.028370125476607198,1.9805919056261066e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg25890787,ATP8B1,18,57755718,-0.03560002727435472,1.9808884436397082e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg03368481,NA,2,75787353,-0.057460448610153966,1.980956311818708e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg21426404,NA,3,116971918,-0.01068158091007355,1.9811723498438198e-4,0.025633089511337574,A1_asthma_vs_nonasthmatic
cg14460919,AFF2,23,148530548,0.0249140981803198,0.00019815869038126491,0.02563461506142977,A1_asthma_vs_nonasthmatic
