probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg14318145,NA,1,58749581,-0.057846473026702004,1.9365272108272534e-5,0.020113628152533567,C1_severe_atopic_vs_rest
cg14258745,MIPEP,13,23739782,-0.04500726053873515,1.9402953150233587e-5,0.02012857235375829,C1_severe_atopic_vs_rest
cg24493060,SRPK2,7,105153443,-0.03160146233504224,1.9526849706893872e-5,0.020182802925683217,C1_severe_atopic_vs_rest
cg22870710,NA,4,127778329,-0.050721694671320816,1.9527415976725377e-5,0.020182802925683217,C1_severe_atopic_vs_rest
cg03653158,GRB2,17,75335549,-0.05812881376812477,1.9542314802780283e-5,0.020182802925683217,C1_severe_atopic_vs_rest
cg10469146,ETV5,3,186100592,-0.02477141295275518,1.956032060688972e-5,0.020182802925683217,C1_severe_atopic_vs_rest
cg18954925,UBE2D3,4,102815729,-0.0526982125147908,1.9572006836439114e-5,0.020182802925683217,C1_severe_atopic_vs_rest
cg17672432,NA,2,239503782,-0.039877385070364806,1.9601125859668046e-5,0.020188739110707822,C1_severe_atopic_vs_rest
cg21859580,CHST11,12,104588865,-0.04993569914850696,1.9721046368008733e-5,0.020265565178341015,C1_severe_atopic_vs_rest
cg03611711,LOC100129461,6,5157871,-0.01624475996534753,1.973081870387813e-5,0.020265565178341015,C1_severe_atopic_vs_rest
cg27244805,NA,13,91085277,-0.06359815682752619,1.974815897090166e-5,0.020265565178341015,C1_severe_atopic_vs_rest
cg07633835,FBXO18,10,5896223,-0.04623346135633825,1.9769521386679053e-5,0.020265565178341015,C1_severe_atopic_vs_rest
cg01307200,MED27,9,131865994,-0.03963293327721102,1.9822559541460485e-5,0.020295858380180287,C1_severe_atopic_vs_rest
cg11043888,ZRANB1,10,124961533,-0.08314634773685284,1.9881991263336813e-5,0.020323209530066746,C1_severe_atopic_vs_rest
cg05720226,ST7,7,117146543,-0.04111228815861193,1.9896309054930692e-5,0.020323209530066746,C1_severe_atopic_vs_rest
cg18439980,NA,2,42937061,-0.06839674885870667,1.99509157932722e-5,0.02035492772678602,C1_severe_atopic_vs_rest
cg08306766,FAM25G,10,49205543,-0.022025539898769732,1.9990595978798095e-5,0.02037136025503577,C1_severe_atopic_vs_rest
cg19546700,ARID3A,19,939596,-0.034996140061438454,2.0058129421614122e-5,0.020416104423965475,C1_severe_atopic_vs_rest
cg25170017,EHD1,11,64877015,-0.10234377329907625,2.0122468577417317e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg16263722,MECR,1,29197329,-0.07032272267319607,2.0138754250778516e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg09241885,C20orf118,20,36875968,-0.08526246588776225,2.021478870531457e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg22668931,ITGAE,17,3752481,-0.06539784123071342,2.0229564052512155e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg23969297,PKD2L1,10,100327694,-0.03299617138145569,2.0248181107336064e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg12305798,C2orf84,2,24173681,-0.025821614984524198,2.026487706947246e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg17395885,MED13L,12,116164535,-0.07826791133796271,2.026585403424889e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg17338225,NA,3,14378709,-0.07160967093149792,2.028286314461328e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg09967994,NA,21,14452392,-0.0588064998224266,2.0330474533790487e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg05864261,ABCG8,2,43838891,-0.047492658530846533,2.0354359878249487e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg23070487,TNFRSF10B,8,23050076,-0.050464871187279325,2.0358211756198775e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg02075586,NA,5,32653371,-0.01870740655537141,2.037231857159694e-5,0.02044689876687879,C1_severe_atopic_vs_rest
cg01171954,RAD51B,14,68246652,-0.06619422392891147,2.0416994637874974e-5,0.020467966067643773,C1_severe_atopic_vs_rest
cg23359651,NA,15,82966686,-0.034048351727434464,2.0447448161670266e-5,0.020474743017153747,C1_severe_atopic_vs_rest
cg07098502,KIAA0182,16,85620551,-0.03913493801071327,2.051497364297853e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg24323626,LOC100506457,2,12413298,-0.06716331808162528,2.0534046533854766e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg21506963,NA,1,32406930,-0.021800677539626258,2.0552941911180975e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg06792952,WDFY4,10,48895506,-0.029010972393795586,2.057854822095261e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg02452102,TRIM62,1,33149791,-0.05729475699551023,2.0584984628144773e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg08716584,MS4A7,11,60389688,0.12055872737522436,2.0603000397676726e-5,0.020488059838496133,C1_severe_atopic_vs_rest
cg07824155,NAPA,19,48016822,-0.054045694258994206,2.0670257692111993e-5,0.02051152811283475,C1_severe_atopic_vs_rest
cg11200845,NA,2,160869730,0.09340494776820482,2.0697196848644893e-5,0.02051152811283475,C1_severe_atopic_vs_rest
cg11949606,SYNJ1,21,34096277,-0.03906738280756829,2.0702084050163736e-5,0.02051152811283475,C1_severe_atopic_vs_rest
cg19726536,MIR1229,5,179225537,-0.037302155480128045,2.0721544407123674e-5,0.02051152811283475,C1_severe_atopic_vs_rest
cg26600461,NA,16,89035349,-0.05242817892650985,2.0786177125625813e-5,0.020544372785658408,C1_severe_atopic_vs_rest
cg19376906,NA,2,30191969,-0.07998611916775045,2.0817368958759304e-5,0.020544372785658408,C1_severe_atopic_vs_rest
cg21491246,NA,6,15037087,-0.049527055817736074,2.0826047454888452e-5,0.020544372785658408,C1_severe_atopic_vs_rest
cg08745443,DLGAP4-AS1,20,36529105,-0.04592519241523401,2.090157635006599e-5,0.020595369448189536,C1_severe_atopic_vs_rest
cg15229632,ZBED3-AS1,5,77139104,-0.01584932163681995,2.096314950058643e-5,0.02061147661235717,C1_severe_atopic_vs_rest
cg19818925,ARMCX4,23,100677490,-0.039419729108066584,2.0965626350759995e-5,0.02061147661235717,C1_severe_atopic_vs_rest
cg17356452,ZBTB38,3,141387078,-0.02766744003885846,2.109858620905114e-5,0.020716709998828874,C1_severe_atopic_vs_rest
cg01305109,MERTK,2,112010842,0.08691612960316675,2.1120614786482283e-5,0.020716709998828874,C1_severe_atopic_vs_rest
cg05033557,RNF43,17,58360439,-0.03519830090762251,2.1418704268115912e-5,0.02092245140917155,C1_severe_atopic_vs_rest
cg06320643,NDFIP2,13,79486094,-0.027990930235790544,2.143430826302811e-5,0.02092245140917155,C1_severe_atopic_vs_rest
cg14265429,NA,6,81939670,-0.05988263169268768,2.1440174795662436e-5,0.02092245140917155,C1_severe_atopic_vs_rest
cg06863152,SPATA5L1,15,45417646,-0.03299799197258788,2.1445616942867238e-5,0.02092245140917155,C1_severe_atopic_vs_rest
cg06967316,IL13,5,132658161,-0.05706584377917047,2.1451425152665262e-5,0.02092245140917155,C1_severe_atopic_vs_rest
cg22347679,FAM46C,1,117611252,-0.04020261897377855,2.1544922162119092e-5,0.020989952171634203,C1_severe_atopic_vs_rest
cg16133195,DLG5,10,77887784,-0.07321127830692131,2.1598448032736422e-5,0.02101840322565906,C1_severe_atopic_vs_rest
cg11388488,FAM53B,10,124689006,-0.0792647210015305,2.1672739460582998e-5,0.021045874649190992,C1_severe_atopic_vs_rest
cg05731560,NA,16,85534712,-0.04882485048670006,2.167538631835601e-5,0.021045874649190992,C1_severe_atopic_vs_rest
cg06866816,NA,17,78337624,0.0793634761124822,2.1773104079319974e-5,0.021117027425760396,C1_severe_atopic_vs_rest
cg14807945,ZEB2,2,144431535,-0.06975167863667266,2.1821602763184427e-5,0.021140338196201064,C1_severe_atopic_vs_rest
cg00589311,NSMCE2,8,125335722,-0.05794827756836829,2.1866889830849562e-5,0.02115241736096545,C1_severe_atopic_vs_rest
cg09252873,GFOD1,6,13408678,-0.030009746439282968,2.188302650541006e-5,0.02115241736096545,C1_severe_atopic_vs_rest
cg12115397,NA,12,132081746,-0.03688168468563555,2.1931707262231786e-5,0.02116085683388238,C1_severe_atopic_vs_rest
cg21553305,CCAR1,10,68771406,-0.03216490916004426,2.194073232852393e-5,0.02116085683388238,C1_severe_atopic_vs_rest
cg19901381,NA,4,1576244,-0.05747167079106677,2.2011392139005617e-5,0.02120533839432105,C1_severe_atopic_vs_rest
cg19304346,LOC388692,1,149290837,-0.04507554832828048,2.2126297659165644e-5,0.0212687711127603,C1_severe_atopic_vs_rest
cg24346519,GLE1,9,128505724,-0.04164806637071196,2.2126460657814264e-5,0.0212687711127603,C1_severe_atopic_vs_rest
cg05397010,PLA2G4F,15,42448259,-0.05452225297863542,2.2208072158197747e-5,0.021306174407561992,C1_severe_atopic_vs_rest
cg27288127,HVCN1,12,110690224,-0.034859847916496496,2.2225453988643924e-5,0.021306174407561992,C1_severe_atopic_vs_rest
cg08026836,SIAH2,3,150743692,-0.0651809071563524,2.2239339046395676e-5,0.021306174407561992,C1_severe_atopic_vs_rest
cg17475445,MORC2,22,30948039,-0.05651455044041821,2.2282798676897924e-5,0.02132416948199191,C1_severe_atopic_vs_rest
cg11276172,ITPRIP,10,104333936,-0.04713441757511867,2.2316390075222768e-5,0.021332691500314055,C1_severe_atopic_vs_rest
cg02985445,NA,7,98279193,-0.07564935626878652,2.2360233979410756e-5,0.02133839790373845,C1_severe_atopic_vs_rest
cg20910931,NA,2,104333186,-0.08240452175400437,2.237174536515224e-5,0.02133839790373845,C1_severe_atopic_vs_rest
cg26517376,FAM53B,10,124740249,-0.06335441258987205,2.2397563908582294e-5,0.02133947039330673,C1_severe_atopic_vs_rest
cg23789053,NA,10,78195113,-0.0669363943766097,2.2592436550466976e-5,0.021492318711121148,C1_severe_atopic_vs_rest
cg21011036,NA,8,130646123,-0.11329163498474916,2.2631191018408648e-5,0.021492318711121148,C1_severe_atopic_vs_rest
cg04997452,NA,15,39405155,-0.03402956881308089,2.263260401771939e-5,0.021492318711121148,C1_severe_atopic_vs_rest
cg16779529,CEP83,12,94386690,-0.04652677354412411,2.26808994104231e-5,0.02149463630168816,C1_severe_atopic_vs_rest
cg11659652,PTPRE,10,127999576,-0.09931819769512326,2.2684791919870122e-5,0.02149463630168816,C1_severe_atopic_vs_rest
cg02107801,NA,20,32894745,-0.08115270352675642,2.2813530231195522e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg01104306,STIM1,11,4044975,-0.08680240840101085,2.2845215631089914e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg14117556,MED13L,12,116197492,-0.02305138632914892,2.289284602105919e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg02467288,RNF10,12,120538167,-0.05539812330781027,2.2946259411791998e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg21951113,MFF,2,227326366,-0.05315887464110913,2.2949105915044408e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg27660807,ZC3H12C,11,110130654,-0.013954755351790585,2.2956627736088802e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg17285703,STK11IP,2,219612371,-0.020874632748634228,2.3037538128189287e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg09339985,GLB1,3,33067668,-0.020593618175764897,2.3039383360526725e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg02305412,NA,1,114089050,-0.03999644927389746,2.3058300052827123e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg16234791,CDCA7L,7,21905735,-0.02153155237424872,2.3084419145431296e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg26608667,ZFAND2A,7,1156734,-0.07375235063188149,2.310150047907893e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg20923498,INPP4A,2,98480457,-0.07962426058687178,2.3141077470978947e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg22211440,NA,9,91178147,-0.06450051487458698,2.317915902908359e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg17043247,HLA-DPB2,6,33116212,0.07856512629713067,2.3181263789740377e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg21649005,ZZEF1,17,4007745,-0.025745444631153445,2.3193123133716402e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg05261121,EARS2,16,23552280,-0.04708831823843598,2.3207601349228585e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg03162315,NA,2,111663724,-0.07439080603207854,2.3210507783428108e-5,0.021590319399424077,C1_severe_atopic_vs_rest
cg12006129,NA,6,33513473,-0.05081998682632604,2.3287791763358848e-5,0.021638915943967822,C1_severe_atopic_vs_rest
cg11357374,CDC14A,1,100423918,-0.044347153737149335,2.34121090533788e-5,0.02173080571308883,C1_severe_atopic_vs_rest
cg03119191,NA,2,8676902,-0.07382266145898332,2.344516221998642e-5,0.02173080571308883,C1_severe_atopic_vs_rest
cg19848034,TPCN1,12,113276991,-0.024650106358783817,2.3462124406715344e-5,0.02173080571308883,C1_severe_atopic_vs_rest
cg07474266,ZCCHC14,16,87448351,-0.02935275159530532,2.3495293063497712e-5,0.021732667498996223,C1_severe_atopic_vs_rest
cg01968626,TESC,12,117050984,-0.07708519196226388,2.3529763836554298e-5,0.021732667498996223,C1_severe_atopic_vs_rest
cg14898111,NA,6,11463290,0.11465426724749979,2.35395819011707e-5,0.021732667498996223,C1_severe_atopic_vs_rest
cg14001426,GAS2,11,22674897,-0.06846559718431748,2.362965651219842e-5,0.021786018229359817,C1_severe_atopic_vs_rest
cg12929123,GBGT1,9,133159892,-0.031231587624851138,2.364779008685915e-5,0.021786018229359817,C1_severe_atopic_vs_rest
cg02290349,FAM46C,1,117611322,-0.0699396744827333,2.369880664127603e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg03278639,NA,3,128416002,-0.057767314397550104,2.379668087099153e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg13242067,NA,4,78692964,-0.015808899847854215,2.379842026207212e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg23510807,LFNG,7,2528259,-0.06701175159220296,2.3823214126985737e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg18552981,NA,17,65092404,-0.02562702029495946,2.3826817272318494e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg03361157,NA,7,5534279,-0.04594225423717137,2.384710708124744e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg13455829,MED22,9,133346590,-0.023165594230901962,2.385612514236887e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg06566952,LOC101929337,3,194256242,-0.07531121064125185,2.3876626613078665e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg21534578,DENND1B,1,197776029,-0.047577156786851,2.389258805783902e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg26729478,NA,3,10136946,-0.022181649280678315,2.390526337564139e-5,0.021790908393024538,C1_severe_atopic_vs_rest
cg18648125,NA,7,115933711,-0.0430901414965281,2.400442557493283e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg00133803,NA,1,232982505,-0.012854132854733911,2.401388775263951e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg19702771,PRKG2,4,81137731,-0.03531795180906199,2.406362538402725e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg00764217,ST7,7,117020186,-0.05518036031836361,2.4076496576718257e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg20227944,CUX2,12,111067334,0.0851571040033922,2.413732305405274e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg03659382,AGO2,8,140581013,-0.05386408607009593,2.413801526101712e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg02416122,STK17A,7,43614192,-0.03276423011729833,2.4142023823624243e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg17438457,NA,1,52629221,-0.041363395443928225,2.4172017206152137e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg15620646,SLC4A5,2,74328657,-0.0313358554260186,2.4182012699198416e-5,0.021835877364720698,C1_severe_atopic_vs_rest
cg02881681,SMG6,17,2099187,-0.09053537295208082,2.4351635141925617e-5,0.02196608999077798,C1_severe_atopic_vs_rest
cg22949358,EXD2,14,69190562,-0.04053284517777065,2.4389120348932314e-5,0.021976962594129883,C1_severe_atopic_vs_rest
cg06875163,RHOBTB3,5,95788436,-0.011428856070884532,2.4417634311226103e-5,0.021979737005536102,C1_severe_atopic_vs_rest
cg07175100,NA,6,36116659,-0.07251232932756319,2.4477555641985462e-5,0.021989072982606755,C1_severe_atopic_vs_rest
cg08380127,CD82,11,44615658,-0.02338723393636378,2.4478897473208067e-5,0.021989072982606755,C1_severe_atopic_vs_rest
cg21952448,MED27,9,131864881,-0.01672280565109784,2.4572663888983936e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg04347414,PRKCZ,1,2153080,-0.08495731684978501,2.4678706932073447e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg19081224,GLTSCR1,19,47637039,-0.045355951827556876,2.47232340067926e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg05411579,PVRL1,11,119565803,-0.07653960317271252,2.4723392570754367e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg14750778,PIGS,17,28572410,-0.06577119838506874,2.4726059418848866e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg23287243,CNR2,1,23903894,-0.020327217949285784,2.472724296230014e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg02171825,CATSPER4,1,26191095,-0.03443364786596897,2.4745171159783505e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg03092343,KIAA1522,1,33221514,-0.06891757154399862,2.4757109427367745e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg14622604,NA,15,91534970,-0.04838270316898106,2.4799949261767516e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg03361973,SEMA6D,15,47736555,-0.02103419054115715,2.4828022481380002e-05,0.022024861151559546,C1_severe_atopic_vs_rest
cg06773230,NA,2,8332373,-0.06393663219049049,2.4839300924902778e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg00622105,SPRED2,2,65367344,-0.024510985294010863,2.4855887696407292e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg02410174,DUS2,16,68072847,-0.05576763932960938,2.4870396293286575e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg14849880,NA,22,46596309,-0.07389015818682544,2.487555948944412e-5,0.022024861151559546,C1_severe_atopic_vs_rest
cg03379664,ANKRD44,2,197012790,-0.05075567060669969,2.4914107176758424e-5,0.022036413045046208,C1_severe_atopic_vs_rest
cg10815420,LRP12,8,104587607,-0.04452496813243926,2.496581332689145e-5,0.022059568014376175,C1_severe_atopic_vs_rest
cg12090026,NA,6,119430856,-0.03558626782479444,2.5151441122410965e-5,0.02220088677100478,C1_severe_atopic_vs_rest
cg23082794,NA,4,159332428,-0.050796490749577164,2.5218087449314976e-5,0.02220964252661386,C1_severe_atopic_vs_rest
cg22254413,SLC24A3,20,19214005,-0.07221334445239626,2.526342036484457e-5,0.02220964252661386,C1_severe_atopic_vs_rest
cg06223015,PIK3R6,17,8862594,-0.07337209217210558,2.5274559135866248e-5,0.02220964252661386,C1_severe_atopic_vs_rest
cg14326502,ITPK1,14,93080117,-0.020706474807368067,2.527923387369726e-5,0.02220964252661386,C1_severe_atopic_vs_rest
cg22786756,PPM1A,14,60253998,-0.029374288965222078,2.52898659566697e-5,0.02220964252661386,C1_severe_atopic_vs_rest
cg00057667,NA,6,139748593,-0.024137643305543733,2.5316207497858813e-5,0.02221020440780679,C1_severe_atopic_vs_rest
cg06437892,UBR1,15,43094895,-0.05325484513568433,2.5440250123625127e-5,0.022296392520112476,C1_severe_atopic_vs_rest
cg24952962,NA,7,140975976,-0.0439986306233138,2.548689273015824e-5,0.022314512431457593,C1_severe_atopic_vs_rest
cg20802710,NA,5,128198097,-0.07859873374318556,2.5512569874605512e-5,0.022314512431457593,C1_severe_atopic_vs_rest
cg18778827,SIGLEC10,19,51411068,-0.01353647504459527,2.5584115833611174e-5,0.022350946826558506,C1_severe_atopic_vs_rest
cg02039867,ENTPD1,10,95758920,-0.09759771050629062,2.5605955154061926e-5,0.022350946826558506,C1_severe_atopic_vs_rest
cg00555389,AGPS,2,177396653,-0.056299004177447876,2.568174304443154e-5,0.022366331856391124,C1_severe_atopic_vs_rest
cg16078124,NA,11,47204422,-0.07104488115166585,2.568302825808984e-5,0.022366331856391124,C1_severe_atopic_vs_rest
cg20764098,CLIP1,12,122341419,-0.027318959258913516,2.5701227947625405e-5,0.022366331856391124,C1_severe_atopic_vs_rest
cg15940546,ZSWIM3,20,45864248,-0.0784235398354138,2.5797961664726516e-5,0.022420004597305438,C1_severe_atopic_vs_rest
cg24823679,KDM4B,19,5093480,-0.05693290401415845,2.5814792506779955e-5,0.022420004597305438,C1_severe_atopic_vs_rest
